x;p1;p2;p3;p4
13.075;2.60818e-005;-5.911e-006;-1.58424e-005;5.45519e-006
13.08;1.48992e-005;1.19541e-005;-2.07352e-005;4.66908e-006
13.085;-1.53051e-005;2.30456e-005;-2.47539e-005;3.87423e-006
13.09;-1.65719e-005;2.2239e-005;-2.76792e-005;3.07402e-006
13.095;7.21299e-007;1.27569e-005;-2.93491e-005;2.27183e-006
13.1;2.1783e-005;1.45663e-006;-2.96697e-005;1.47094e-006
13.105;5.70565e-006;-6.87995e-006;-2.86228e-005;6.74586e-007
13.11;-2.93035e-005;-1.18502e-005;-2.62687e-005;-1.14122e-007
13.115;1.75183e-006;-1.55331e-005;-2.27441e-005;-8.92201e-007
13.12;1.42052e-005;-1.87172e-005;-1.82547e-005;-1.65684e-006
13.125;1.46508e-005;-1.88966e-005;-1.30632e-005;-2.40534e-006
13.13;-8.67739e-006;-1.23978e-005;-7.4728e-006;-3.13525e-006
13.135;-3.07422e-005;8.52164e-007;-1.80782e-006;-3.84428e-006
13.14;1.19337e-005;1.48344e-005;3.60803e-006;-4.53033e-006
13.145;2.06308e-005;2.09116e-005;8.47326e-006;-5.19156e-006
13.15;4.6034e-006;1.50631e-005;1.25291e-005;-5.82629e-006
13.155;-1.03546e-005;2.10253e-006;1.55772e-005;-6.43309e-006
13.16;-2.58542e-005;-7.64027e-006;1.74922e-005;-7.01072e-006
13.165;1.47836e-005;-6.55173e-006;1.82304e-005;-7.55819e-006
13.17;2.22936e-005;4.25041e-006;1.78303e-005;-8.07467e-006
13.175;-6.95145e-006;1.58654e-005;1.64087e-005;-8.55957e-006
13.18;-1.68696e-005;1.82346e-005;1.41499e-005;-9.01244e-006
13.185;-8.43414e-006;7.37738e-006;1.12897e-005;-9.43304e-006
13.19;2.70295e-005;-1.13965e-005;8.0965e-006;-9.82128e-006
13.195;-1.0855e-006;-2.62741e-005;4.84942e-006;-1.01772e-005
13.2;-9.90942e-006;-2.65218e-005;1.81637e-006;-1.0501e-005
13.205;-2.87551e-006;-1.04687e-005;-7.66534e-007;-1.0793e-005
13.21;-8.24882e-006;1.19787e-005;-2.71249e-006;-1.10536e-005
13.215;1.37182e-005;2.53592e-005;-3.89716e-006;-1.12833e-005
13.22;5.28137e-006;1.97855e-005;-4.26642e-006;-1.14825e-005
13.225;-1.72382e-006;-1.24079e-006;-3.83828e-006;-1.16519e-005
13.23;-6.61331e-006;-2.29815e-005;-2.69883e-006;-1.17922e-005
13.235;-9.04995e-006;-3.03282e-005;-9.92944e-007;-1.19038e-005
13.24;1.27152e-005;-1.88118e-005;1.08951e-006;-1.19875e-005
13.245;-4.64361e-006;2.92111e-006;3.33064e-006;-1.20439e-005
13.25;2.00812e-006;2.06366e-005;5.50313e-006;-1.20735e-005
13.255;6.41953e-006;2.54026e-005;7.38895e-006;-1.20769e-005
13.26;-4.98116e-006;1.90198e-005;8.79664e-006;-1.20545e-005
13.265;-5.52245e-006;1.03203e-005;9.57592e-006;-1.20068e-005
13.27;-1.32532e-006;6.37735e-006;9.62844e-006;-1.19342e-005
13.275;8.30083e-006;6.47659e-006;8.91422e-006;-1.18369e-005
13.28;-1.54199e-006;3.76221e-006;7.45333e-006;-1.17151e-005
13.285;-3.39063e-007;-7.286e-006;5.32311e-006;-1.15691e-005
13.29;-5.43542e-006;-2.42059e-005;2.65123e-006;-1.13988e-005
13.295;6.3735e-006;-3.66273e-005;-3.94478e-007;-1.12042e-005
13.3;3.92194e-006;-3.35616e-005;-3.61865e-006;-1.09854e-005
13.305;-6.69325e-006;-1.25795e-005;-6.81238e-006;-1.0742e-005
13.31;-5.73957e-006;1.64433e-005;-9.76763e-006;-1.0474e-005
13.315;-3.87326e-006;3.67962e-005;-1.2291e-005;-1.0181e-005
13.32;2.1624e-005;3.64103e-005;-1.42162e-005;-9.86288e-006
13.325;-1.48675e-007;1.68201e-005;-1.54146e-005;-9.51922e-006
13.33;-1.85693e-005;-7.73576e-006;-1.58026e-005;-9.1497e-006
13.335;3.41917e-006;-2.08338e-005;-1.53475e-005;-8.75401e-006
13.34;3.06907e-006;-1.58179e-005;-1.40686e-005;-8.33181e-006
13.345;-1.55182e-006;2.18323e-007;-1.20365e-005;-7.88281e-006
13.35;5.53307e-006;1.31255e-005;-9.36906e-006;-7.40674e-006
13.355;-7.16514e-007;1.30836e-005;-6.22395e-006;-6.9034e-006
13.36;-1.34512e-007;1.40609e-006;-2.78972e-006;-6.37263e-006
13.365;-3.21432e-007;-1.2039e-005;7.2584e-007;-5.81439e-006
13.37;-6.55573e-006;-1.75967e-005;4.10839e-006;-5.2287e-006
13.375;3.49564e-007;-1.29462e-005;7.15061e-006;-4.61572e-006
13.38;-2.98436e-006;-3.09746e-006;9.6656e-006;-3.97571e-006
13.385;1.46539e-005;5.36507e-006;1.14994e-005;-3.30907e-006
13.39;1.99138e-005;9.53927e-006;1.25421e-005;-2.61638e-006
13.395;-4.65093e-005;1.02986e-005;1.27355e-005;-1.89832e-006
13.4;1.33047e-007;8.69477e-006;1.20789e-005;-1.15579e-006
13.405;2.37316e-005;4.04082e-006;1.06301e-005;-3.8984e-007
13.41;4.56397e-006;-3.77339e-006;8.50277e-006;3.98283e-007
13.415;6.21382e-006;-1.12489e-005;5.8597e-006;1.20715e-006
13.42;-2.14225e-005;-1.26063e-005;2.90227e-006;2.03513e-006
13.425;-1.14769e-006;-5.24948e-006;-1.43361e-007;2.88041e-006
13.43;-1.33655e-005;6.61211e-006;-3.04238e-006;3.74095e-006
13.435;2.49823e-005;1.49469e-005;-5.56878e-006;4.61454e-006
13.44;2.99843e-005;1.49426e-005;-7.52279e-006;5.49877e-006
13.445;-3.52625e-005;8.67013e-006;-8.74696e-006;6.391e-006
13.45;-2.13474e-005;1.62054e-006;-9.13955e-006;7.28844e-006
13.455;5.63406e-006;-3.40877e-006;-8.66405e-006;8.18812e-006
13.46;2.85422e-005;-7.76479e-006;-7.35374e-006;9.08687e-006
13.465;3.34161e-006;-1.25768e-005;-5.31087e-006;9.98137e-006
13.47;-1.08667e-005;-1.49531e-005;-2.70002e-006;1.08682e-005
13.475;-5.68095e-006;-1.0496e-005;2.63814e-007;1.17436e-005
13.48;-1.89425e-005;2.57327e-007;3.33189e-006;1.2604e-005
13.485;1.22143e-005;9.59403e-006;6.24174e-006;1.34455e-005
13.49;2.37534e-005;8.75403e-006;8.7391e-006;1.42641e-005
13.495;-4.54591e-006;-2.95775e-006;1.05998e-005;1.5056e-005
13.5;-5.81668e-006;-1.57813e-005;1.16497e-005;1.58169e-005
13.505;-2.13321e-005;-1.73004e-005;1.1781e-005;1.65428e-005
13.51;-2.60864e-007;-3.48343e-006;1.09629e-005;1.72297e-005
13.515;2.68281e-005;1.747e-005;9.24581e-006;1.78733e-005
13.52;4.92629e-006;3.18833e-005;6.75873e-006;1.84698e-005
13.525;-1.79503e-005;3.13674e-005;3.69873e-006;1.9015e-005
13.53;-1.12933e-005;1.81004e-005;3.1464e-007;1.95051e-005
13.535;2.36044e-005;1.22747e-006;-3.11473e-006;1.99363e-005
13.54;-1.32533e-005;-1.09876e-005;-6.30549e-006;2.03048e-005
13.545;-5.18876e-006;-1.61755e-005;-8.99459e-006;2.06073e-005
13.55;1.72482e-005;-1.69156e-005;-1.09643e-005;2.08403e-005
13.555;-2.57076e-006;-1.63095e-005;-1.20627e-005;2.10007e-005
13.56;-1.27445e-005;-1.48364e-005;-1.22188e-005;2.10856e-005
13.565;2.17332e-006;-1.09921e-005;-1.14494e-005;2.10923e-005
13.57;7.88913e-006;-4.21361e-006;-9.85836e-006;2.10186e-005
13.575;-6.94328e-007;3.29311e-006;-7.62702e-006;2.08622e-005
13.58;-3.25581e-006;7.72225e-006;-4.9973e-006;2.06214e-005
13.585;-6.89313e-006;6.80655e-006;-2.24828e-006;2.02947e-005
13.59;1.00008e-005;2.13617e-006;3.31041e-007;1.9881e-005
13.595;5.16731e-006;-1.58479e-006;2.47059e-006;1.93796e-005
13.6;-8.8512e-006;-2.07501e-007;3.94673e-006;1.879e-005
13.605;-4.03422e-006;6.04265e-006;4.60578e-006;1.81123e-005
13.61;1.39054e-006;1.21211e-005;4.38122e-006;1.73469e-005
13.615;3.8467e-006;1.21875e-005;3.30264e-006;1.64945e-005
13.62;3.48699e-006;5.06149e-006;1.49546e-006;1.55563e-005
13.625;2.08708e-006;-3.93848e-006;-8.28868e-007;1.4534e-005
13.63;-4.63753e-006;-7.1398e-006;-3.39137e-006;1.34295e-005
13.635;-7.85598e-006;-1.47561e-006;-5.87147e-006;1.22452e-005
13.64;-1.28738e-006;8.117e-006;-7.93775e-006;1.09838e-005
13.645;1.02027e-005;1.25208e-005;-9.28102e-006;9.6487e-006
13.65;5.88157e-006;6.48034e-006;-9.64639e-006;8.24329e-006
13.655;-1.83234e-006;-6.47645e-006;-8.86151e-006;6.77154e-006
13.66;-8.90611e-006;-1.70094e-005;-6.85785e-006;5.2377e-006
13.665;-7.02086e-006;-1.82133e-005;-3.68309e-006;3.64639e-006
13.67;5.71573e-006;-1.14433e-005;4.96986e-007;2.00252e-006
13.675;8.27387e-006;-4.34811e-006;5.40764e-006;3.11295e-007
13.68;2.55701e-006;-3.23764e-006;1.06848e-005;-1.42181e-006
13.685;-3.35973e-006;-7.19362e-006;1.59039e-005;-3.19106e-006
13.69;-4.01152e-006;-9.33505e-006;2.06149e-005;-4.99052e-006
13.695;-1.45079e-005;-3.65596e-006;2.43816e-005;-6.81406e-006
13.7;1.55481e-005;9.14797e-006;2.68209e-005;-8.6554e-006
13.705;1.08163e-005;2.19285e-005;2.76385e-005;-1.05081e-005
13.71;-7.21198e-006;2.66055e-005;2.6658e-005;-1.23657e-005
13.715;-8.296e-006;1.99589e-005;2.3841e-005;-1.42215e-005
13.72;-6.58274e-006;5.53894e-006;1.9295e-005;-1.60689e-005
13.725;1.47367e-005;-8.70556e-006;1.32696e-005;-1.79013e-005
13.73;4.02619e-008;-1.49252e-005;6.13931e-006;-1.97121e-005
13.735;2.79742e-007;-9.69777e-006;-1.62329e-006;-2.14948e-005
13.74;-2.70295e-006;3.56482e-006;-9.48467e-006;-2.32428e-005
13.745;-1.28699e-005;1.57058e-005;-1.68925e-005;-2.49497e-005
13.75;5.75739e-006;1.69726e-005;-2.33201e-005;-2.66095e-005
13.755;1.87266e-005;3.96237e-006;-2.83099e-005;-2.8216e-005
13.76;-1.10452e-005;-1.66066e-005;-3.15102e-005;-2.97634e-005
13.765;-7.43596e-006;-3.13436e-005;-3.27049e-005;-3.1246e-005
13.77;4.92111e-006;-2.96097e-005;-3.18305e-005;-3.26585e-005
13.775;3.16022e-006;-1.2116e-005;-2.89817e-005;-3.39956e-005
13.78;-4.96134e-006;8.57692e-006;-2.44026e-005;-3.52526e-005
13.785;-6.0471e-006;1.71011e-005;-1.84664e-005;-3.64248e-005
13.79;1.0482e-005;7.52368e-006;-1.16435e-005;-3.7508e-005
13.795;6.13696e-006;-1.10069e-005;-4.46265e-006;-3.84982e-005
13.8;1.95044e-006;-2.0714e-005;2.53322e-006;-3.93917e-005
13.805;-1.56796e-005;-9.64945e-006;8.83107e-006;-4.01853e-005
13.81;-1.87205e-005;1.73962e-005;1.39891e-005;-4.0876e-005
13.815;2.76759e-005;4.13401e-005;1.7671e-005;-4.14611e-005
13.82;1.15142e-005;4.3604e-005;1.96712e-005;-4.19384e-005
13.825;-6.1742e-006;2.1271e-005;1.99275e-005;-4.23058e-005
13.83;-1.47947e-005;-1.02616e-005;1.85222e-005;-4.25617e-005
13.835;-7.28801e-006;-2.9382e-005;1.56705e-005;-4.27048e-005
13.84;1.51755e-005;-2.48837e-005;1.16981e-005;-4.27342e-005
13.845;3.06863e-006;-3.68951e-006;7.00963e-006;-4.26491e-005
13.85;-4.14539e-006;1.56269e-005;2.05208e-006;-4.24492e-005
13.855;-6.41634e-006;1.73789e-005;-2.72458e-006;-4.21343e-005
13.86;9.30901e-006;-1.00553e-007;-6.90552e-006;-4.17048e-005
13.865;6.06438e-006;-2.43684e-005;-1.01446e-005;-4.11612e-005
13.87;-2.14926e-005;-3.86788e-005;-1.21908e-005;-4.05041e-005
13.875;6.20498e-006;-3.36933e-005;-1.29054e-005;-3.97347e-005
13.88;8.3759e-006;-1.27664e-005;-1.22687e-005;-3.88542e-005
13.885;1.56458e-006;1.18305e-005;-1.03763e-005;-3.78642e-005
13.89;9.35483e-007;2.76394e-005;-7.42625e-006;-3.67664e-005
13.895;-5.02314e-006;2.91121e-005;-3.69714e-006;-3.55628e-005
13.9;-1.97738e-005;1.92258e-005;4.78542e-007;-3.42556e-005
13.905;2.12181e-005;6.19536e-006;4.74468e-006;-3.28473e-005
13.91;1.89876e-005;-1.83678e-006;8.75194e-006;-3.13404e-005
13.915;-1.76637e-005;-1.40968e-006;1.21859e-005;-2.97378e-005
13.92;-2.61572e-005;4.41664e-006;1.47907e-005;-2.80426e-005
13.925;2.13479e-005;8.40513e-006;1.63863e-005;-2.62578e-005
13.93;6.14596e-006;4.90558e-006;1.68783e-005;-2.4387e-005
13.935;7.59266e-006;-5.07904e-006;1.62608e-005;-2.24338e-005
13.94;-4.86722e-006;-1.43304e-005;1.46113e-005;-2.04019e-005
13.945;-2.22892e-005;-1.57128e-005;1.20794e-005;-1.82954e-005
13.95;5.52106e-006;-8.73486e-006;8.87128e-006;-1.61185e-005
13.955;5.18465e-006;4.73906e-008;5.23024e-006;-1.38755e-005
13.96;2.50206e-005;3.25401e-006;1.41626e-006;-1.1571e-005
13.965;-1.10277e-005;-6.98385e-007;-2.31411e-006;-9.20983e-006
13.97;-2.35427e-005;-6.93903e-006;-5.72593e-006;-6.79694e-006
13.975;1.9565e-007;-9.32714e-006;-8.62093e-006;-4.33754e-006
13.98;1.25941e-005;-5.63505e-006;-1.08486e-005;-1.837e-006
13.985;1.63525e-005;1.95258e-006;-1.23127e-005;6.99062e-007
13.99;-7.20508e-006;9.89209e-006;-1.2974e-005;3.26485e-006
13.995;-1.51531e-005;1.55737e-005;-1.28476e-005;5.85437e-006
14;-2.13959e-006;1.71236e-005;-1.19985e-005;8.46143e-006
14.005;1.95442e-006;1.29985e-005;-1.05329e-005;1.10796e-005
14.01;1.48149e-005;3.53543e-006;-8.58846e-006;1.37023e-005
14.015;3.548e-006;-7.19454e-006;-6.32303e-006;1.63228e-005
14.02;-5.62585e-006;-1.28043e-005;-3.90357e-006;1.89341e-005
14.025;-1.71913e-005;-9.61748e-006;-1.49507e-006;2.15291e-005
14.03;-9.75891e-006;-7.41049e-007;7.49381e-007;2.41007e-005
14.035;3.88837e-005;5.668e-006;2.69716e-006;2.66414e-005
14.04;-6.1905e-006;3.23408e-006;4.24299e-006;2.91437e-005
14.045;-1.32189e-005;-6.93766e-006;5.31392e-006;3.16002e-005
14.05;-2.76427e-006;-1.70791e-005;5.87219e-006;3.40031e-005
14.055;-7.41221e-006;-1.91082e-005;5.91609e-006;3.63448e-005
14.06;1.55149e-005;-1.06007e-005;5.47861e-006;3.86177e-005
14.065;6.49174e-006;4.23254e-006;4.62409e-006;4.0814e-005
14.07;-4.90248e-006;1.80669e-005;3.44288e-006;4.29262e-005
14.075;-1.19729e-005;2.47963e-005;2.04445e-006;4.49467e-005
14.08;-2.61928e-006;2.20277e-005;5.49036e-007;4.68683e-005
14.085;9.90058e-006;1.16096e-005;-9.21448e-007;4.86835e-005
14.09;1.20426e-005;-1.21494e-006;-2.25283e-006;5.03853e-005
14.095;-9.58087e-006;-1.01582e-005;-3.34764e-006;5.1967e-005
14.1;-1.02185e-005;-1.1472e-005;-4.13285e-006;5.34221e-005
14.105;2.31556e-006;-6.63416e-006;-4.56591e-006;5.47442e-005
14.11;2.92205e-006;-1.44045e-006;-4.63814e-006;5.59276e-005
14.115;1.1828e-005;-1.43026e-006;-4.37532e-006;5.69667e-005
14.12;-9.07587e-006;-7.21351e-006;-3.83502e-006;5.78565e-005
14.125;-1.29164e-006;-1.38586e-005;-3.10103e-006;5.85925e-005
14.13;-1.63378e-006;-1.49901e-005;-2.27488e-006;5.91705e-005
14.135;-3.2657e-006;-8.01044e-006;-1.4655e-006;5.9587e-005
14.14;8.6966e-006;3.95724e-006;-7.7766e-007;5.98391e-005
14.145;3.11564e-007;1.46362e-005;-3.0039e-007;5.99243e-005
14.15;-3.63635e-007;1.90494e-005;-9.6534e-008;5.98409e-005
14.155;-7.10262e-006;1.62266e-005;-1.9448e-007;5.95878e-005
14.16;3.03386e-007;8.75303e-006;-5.83081e-007;5.91646e-005
14.165;9.91563e-006;5.15283e-007;-1.2104e-006;5.85715e-005
14.17;-1.21973e-005;-5.27491e-006;-1.98661e-006;5.78095e-005
14.175;5.7062e-006;-6.98548e-006;-2.79102e-006;5.688e-005
14.18;9.02033e-006;-4.90089e-006;-3.48274e-006;5.57856e-005
14.185;-6.21638e-006;-1.34127e-006;-3.91406e-006;5.45293e-005
14.19;-1.02321e-005;1.14331e-007;-3.94556e-006;5.31147e-005
14.195;-3.93004e-006;-2.95678e-006;-3.46149e-006;5.15463e-005
14.2;1.58554e-005;-8.87398e-006;-2.38393e-006;4.98292e-005
14.205;1.31351e-005;-1.1547e-005;-6.84491e-007;4.79692e-005
14.21;-1.1846e-005;-4.986e-006;1.60784e-006;4.59726e-005
14.215;-1.77735e-005;9.96709e-006;4.40352e-006;4.38464e-005
14.22;-4.74685e-006;2.338e-005;7.55458e-006;4.15981e-005
14.225;1.23865e-005;2.27898e-005;1.08622e-005;3.92358e-005
14.23;3.40106e-005;4.48063e-006;1.40892e-005;3.67681e-005
14.235;-2.02121e-005;-2.09299e-005;1.69774e-005;3.42039e-005
14.24;-2.25061e-005;-3.53004e-005;1.92669e-005;3.15528e-005
14.245;-5.52675e-006;-2.7388e-005;2.07182e-005;2.88244e-005
14.25;1.54688e-005;-2.26886e-006;2.11335e-005;2.60287e-005
14.255;2.68466e-005;2.26045e-005;2.03756e-005;2.31762e-005
14.26;-1.96217e-005;3.09296e-005;1.8384e-005;2.02773e-005
14.265;-1.14718e-005;1.90317e-005;1.51847e-005;1.73426e-005
14.27;1.20887e-006;-3.11234e-006;1.08939e-005;1.43828e-005
14.275;6.24493e-007;-2.01868e-005;5.71487e-006;1.14086e-005
14.28;1.6524e-005;-2.17352e-005;-7.31825e-008;8.43061e-006
14.285;-4.48377e-006;-7.64862e-006;-6.13236e-006;5.45951e-006
14.29;-1.20553e-005;1.29477e-005;-1.20893e-005;2.50566e-006
14.295;3.7936e-006;2.75688e-005;-1.75625e-005;-4.20739e-007
14.3;-4.2307e-006;2.76882e-005;-2.21907e-005;-3.30974e-006
14.305;4.82924e-006;1.37822e-005;-2.56622e-005;-6.15172e-006
14.31;1.9591e-005;-5.09143e-006;-2.77397e-005;-8.93741e-006
14.315;-1.52233e-005;-1.76547e-005;-2.82812e-005;-1.16579e-005
14.32;-1.85083e-005;-1.86821e-005;-2.72529e-005;-1.43049e-005
14.325;7.71766e-006;-1.25654e-005;-2.47338e-005;-1.68702e-005
14.33;6.76036e-006;-8.62658e-006;-2.09113e-005;-1.93466e-005
14.335;2.1919e-005;-1.19825e-005;-1.60677e-005;-2.17271e-005
14.34;-1.33267e-005;-1.84704e-005;-1.05578e-005;-2.40055e-005
14.345;-2.85772e-005;-1.86876e-005;-4.78131e-006;-2.61758e-005
14.35;2.49976e-005;-7.35678e-006;8.49748e-007;-2.82331e-005
14.355;-1.46151e-005;1.10485e-005;5.94454e-006;-3.01728e-005
14.36;1.98613e-005;2.57132e-005;1.01652e-005;-3.19909e-005
14.365;3.0646e-006;2.84406e-005;1.32539e-005;-3.36842e-005
14.37;-1.00469e-005;1.98574e-005;1.50531e-005;-3.525e-005
14.375;-1.94749e-005;7.93838e-006;1.55168e-005;-3.66862e-005
14.38;8.56479e-006;1.22595e-006;1.47113e-005;-3.79915e-005
14.385;2.43887e-005;2.91759e-006;1.28066e-005;-3.91648e-005
14.39;-6.06565e-006;9.6278e-006;1.00585e-005;-4.0206e-005
14.395;-1.27266e-005;1.41481e-005;6.78274e-006;-4.11152e-005
14.4;-1.47046e-005;9.7128e-006;3.32516e-006;-4.18933e-005
14.405;2.43841e-005;-5.91182e-006;2.89097e-008;-4.25415e-005
14.41;-5.29952e-006;-2.7865e-005;-2.79655e-006;-4.30616e-005
14.415;4.50115e-006;-4.52257e-005;-4.9027e-006;-4.34558e-005
14.42;5.36835e-006;-4.6756e-005;-6.12254e-006;-4.37266e-005
14.425;-2.64598e-005;-2.86889e-005;-6.38285e-006;-4.38771e-005
14.43;2.45843e-006;1.31277e-006;-5.70708e-006;-4.39106e-005
14.435;2.27412e-005;2.81676e-005;-4.20886e-006;-4.38307e-005
14.44;4.01354e-006;3.91164e-005;-2.07713e-006;-4.36414e-005
14.445;-1.62317e-005;3.17433e-005;4.45452e-007;-4.33467e-005
14.45;-6.7322e-006;1.419e-005;3.0885e-006;-4.2951e-005
14.455;7.09869e-006;-1.78159e-006;5.58155e-006;-4.24589e-005
14.46;9.05988e-007;-8.72895e-006;7.68067e-006;-4.1875e-005
14.465;1.06233e-005;-6.7775e-006;9.19136e-006;-4.12042e-005
14.47;-4.4121e-006;-1.22768e-006;9.98568e-006;-4.04512e-005
14.475;-1.96537e-005;2.38247e-006;1.00122e-005;-3.96209e-005
14.48;1.13926e-005;2.03311e-006;9.29773e-006;-3.87184e-005
14.485;1.47071e-005;-1.79295e-007;7.9416e-006;-3.77486e-005
14.49;-6.00417e-006;-5.02709e-007;6.10245e-006;-3.67163e-005
14.495;-1.00199e-005;2.75101e-006;3.97981e-006;-3.56265e-005
14.5;-8.48609e-006;7.09481e-006;1.79216e-006;-3.4484e-005
14.505;1.42697e-005;7.4796e-006;-2.46167e-007;-3.32936e-005
14.51;1.42095e-005;7.18116e-007;-1.94691e-006;-3.20599e-005
14.515;-1.72613e-005;-1.11195e-005;-3.1664e-006;-3.07875e-005
14.52;-6.58792e-006;-2.16535e-005;-3.81892e-006;-2.94809e-005
14.525;8.47364e-006;-2.48261e-005;-3.88381e-006;-2.81445e-005
14.53;3.46765e-006;-1.91254e-005;-3.40562e-006;-2.67825e-005
14.535;-6.59125e-006;-7.91891e-006;-2.48761e-006;-2.5399e-005
14.54;4.66736e-006;3.82034e-006;-1.27943e-006;-2.3998e-005
14.545;-4.19287e-006;1.30474e-005;3.96885e-008;-2.25835e-005
14.55;1.2151e-005;1.93847e-005;1.28025e-006;-2.11591e-005
14.555;-1.31646e-005;2.30405e-005;2.26241e-006;-1.97284e-005
14.56;-4.1508e-006;2.27233e-005;2.83446e-006;-1.82951e-005
14.565;7.01624e-006;1.63232e-005;2.88794e-006;-1.68624e-005
14.57;4.79944e-007;4.0692e-006;2.36821e-006;-1.54336e-005
14.575;1.41305e-005;-9.31919e-006;1.27935e-006;-1.40119e-005
14.58;-1.32102e-005;-1.66912e-005;-3.1673e-007;-1.26003e-005
14.585;-1.19719e-005;-1.38662e-005;-2.30671e-006;-1.12017e-005
14.59;3.57732e-007;-3.60166e-006;-4.53702e-006;-9.81889e-006
14.595;1.73704e-005;5.94738e-006;-6.82837e-006;-8.45465e-006
14.6;1.37301e-005;7.28421e-006;-8.99227e-006;-7.11155e-006
14.605;-2.54648e-005;-1.07923e-006;-1.08477e-005;-5.79208e-006
14.61;-1.08685e-005;-1.41424e-005;-1.22368e-005;-4.49866e-006
14.615;1.5065e-005;-2.41889e-005;-1.30372e-005;-3.23358e-006
14.62;8.51271e-006;-2.51418e-005;-1.31721e-005;-1.99902e-006
14.625;9.00652e-007;-1.50265e-005;-1.26144e-005;-7.97076e-007
14.63;-4.17083e-006;3.37801e-006;-1.1388e-005;3.70268e-007
14.635;-2.79411e-005;2.31852e-005;-9.56409e-006;1.50113e-006
14.64;3.3544e-005;3.58511e-005;-7.25424e-006;2.59378e-006
14.645;-7.44971e-006;3.54356e-005;-4.60066e-006;3.64653e-006
14.65;1.46715e-006;2.23674e-005;-1.76483e-006;4.65787e-006
14.655;-3.53339e-006;3.46434e-006;1.0847e-006;5.62641e-006
14.66;-5.08455e-006;-1.24576e-005;3.78421e-006;6.55087e-006
14.665;8.36349e-006;-2.01238e-005;6.18579e-006;7.4301e-006
14.67;-1.47388e-005;-2.0087e-005;8.16666e-006;8.26311e-006
14.675;2.09115e-005;-1.63385e-005;9.63636e-006;9.04905e-006
14.68;-1.06453e-005;-1.20476e-005;1.05416e-005;9.78719e-006
14.685;7.97189e-006;-7.59675e-006;1.08685e-005;1.0477e-005
14.69;-1.06643e-005;-2.2896e-006;1.06427e-005;1.1118e-005
14.695;-4.50972e-006;2.94507e-006;9.92641e-006;1.171e-005
14.7;6.02167e-006;5.54951e-006;8.81355e-006;1.22529e-005
14.705;5.87814e-006;4.45552e-006;7.42311e-006;1.27468e-005
14.71;5.2073e-006;2.62484e-006;5.8903e-006;1.31919e-005
14.715;-6.2365e-006;5.13866e-006;4.35678e-006;1.35885e-005
14.72;-9.98129e-006;1.36093e-005;2.96e-006;1.39372e-005
14.725;-1.30916e-007;2.25036e-005;1.82248e-006;1.42387e-005
14.73;2.62445e-006;2.2315e-005;1.04168e-006;1.44939e-005
14.735;1.5903e-005;8.07102e-006;6.81296e-007;1.47037e-005
14.74;-2.52661e-006;-1.44407e-005;7.64686e-007;1.48692e-005
14.745;-1.21239e-005;-3.1416e-005;1.27116e-006;1.49917e-005
14.75;3.48297e-006;-3.1475e-005;2.13574e-006;1.50726e-005
14.755;-1.80357e-005;-1.49714e-005;3.25261e-006;1.51134e-005
14.76;1.96013e-005;6.1718e-006;4.48241e-006;1.51156e-005
14.765;1.36004e-005;1.7981e-005;5.66293e-006;1.5081e-005
14.77;-6.13592e-006;1.48332e-005;6.62259e-006;1.50112e-005
14.775;-1.55399e-005;2.05718e-006;7.19581e-006;1.49082e-005
14.78;-9.45145e-006;-1.01496e-005;7.23879e-006;1.47738e-005
14.785;1.5287e-005;-1.47386e-005;6.6446e-006;1.461e-005
14.79;1.03928e-005;-1.09043e-005;5.35584e-006;1.44188e-005
14.795;-4.85118e-007;-1.68222e-006;3.37375e-006;1.4202e-005
14.8;-1.09842e-005;9.40701e-006;7.62631e-007;1.39618e-005
14.805;-7.83263e-006;1.91567e-005;-2.3512e-006;1.37002e-005
14.81;1.39319e-006;2.39424e-005;-5.78609e-006;1.34191e-005
14.815;1.59715e-005;2.04711e-005;-9.31712e-006;1.31205e-005
14.82;7.39578e-006;8.48456e-006;-1.26928e-005;1.28063e-005
14.825;-2.51207e-005;-7.41882e-006;-1.56549e-005;1.24784e-005
14.83;6.05877e-007;-1.94917e-005;-1.79604e-005;1.21387e-005
14.835;1.23554e-005;-2.14246e-005;-1.94026e-005;1.17889e-005
14.84;3.96633e-006;-1.25524e-005;-1.98302e-005;1.14308e-005
14.845;-2.78425e-006;1.22278e-006;-1.91629e-005;1.1066e-005
14.85;-8.85733e-006;1.05376e-005;-1.74005e-005;1.06961e-005
14.855;-6.03317e-006;8.31442e-006;-1.46264e-005;1.03226e-005
14.86;1.19573e-005;-4.90089e-006;-1.1003e-005;9.94687e-006
14.865;6.06753e-006;-1.98771e-005;-6.7609e-006;9.57035e-006
14.87;5.64343e-006;-2.41659e-005;-2.18167e-006;9.19429e-006
14.875;-1.55565e-005;-1.16226e-005;2.42396e-006;8.81987e-006
14.88;-2.01612e-005;1.1246e-005;6.74101e-006;8.44825e-006
14.885;2.24896e-005;2.8701e-005;1.04757e-005;8.08045e-006
14.89;9.93058e-006;2.79065e-005;1.33795e-005;7.71747e-006
14.895;3.10733e-006;1.00589e-005;1.52693e-005;7.36023e-006
14.9;-1.24166e-005;-9.88281e-006;1.60426e-005;7.00961e-006
14.905;-7.82867e-006;-1.56656e-005;1.56855e-005;6.66639e-006
14.91;-2.22843e-006;-3.74882e-006;1.42727e-005;6.33135e-006
